time_th,open,high,low,close,tick_volume,tr,atr14,range,body,upper_wick,lower_wick,close_pos,swing_high,swing_low,structure_event,bos_up,bos_dn,choch_up,choch_dn,ema20,ema50,pwh,pwl,pwc,sweep_prev_high,sweep_prev_low
2023-08-29T07:00:00+0700,1.0814,1.08915,1.07818,1.08749,46365,0.010970000000000146,0.007034999999999981,0.010970000000000146,0.006090000000000151,0.0016599999999999948,0.0032200000000000006,0.8486782133090272,0,0,,0,0,0,0,1.0892573311239566,1.0924517711970991,1.09299,1.07653,1.0814,0,0
2023-08-30T07:00:00+0700,1.08732,1.0945,1.08548,1.09184,46556,0.009020000000000028,0.006983571428571407,0.009020000000000028,0.0045199999999998575,0.0026600000000001067,0.0018400000000000638,0.7050997782704991,1,0,,0,0,0,0,1.0895032995883416,1.092427780169762,1.09299,1.07653,1.0814,1,0
2023-08-31T07:00:00+0700,1.09157,1.09391,1.08347,1.08385,44384,0.010440000000000005,0.007260714285714271,0.010440000000000005,0.007719999999999949,0.0023400000000000087,0.00038000000000004697,0.036398467432954676,0,0,,0,0,0,0,1.0889648901037376,1.0920913966336927,1.09299,1.07653,1.0814,1,0
2023-09-01T07:00:00+0700,1.08328,1.08814,1.07666,1.07683,47067,0.011480000000000157,0.007470714285714283,0.011480000000000157,0.006450000000000067,0.0048600000000000865,0.00017000000000000348,0.01480836236933808,0,0,,0,0,0,0,1.087809186284334,1.091492910491195,1.09299,1.07653,1.0814,0,0
2023-09-04T07:00:00+0700,1.07712,1.08084,1.07707,1.07887,25397,0.004010000000000069,0.007363571428571422,0.003770000000000051,0.0017499999999999183,0.0019700000000000273,5.0000000000105516e-05,0.47745358090185663,0,0,,0,0,0,0,1.0869578352096354,1.090997894393501,1.09299,1.07653,1.0814,0,0
2023-09-05T07:00:00+0700,1.07893,1.07979,1.07062,1.0717,42588,0.009170000000000122,0.007569285714285723,0.009170000000000122,0.007229999999999848,0.0008600000000000829,0.001080000000000192,0.11777535441659515,0,0,BOS_DN,0,1,0,0,1.085504708046813,1.090241114221207,1.0945,1.07666,1.07887,0,0
2023-09-06T07:00:00+0700,1.07173,1.07484,1.0702099999999999,1.07221,42827,0.004630000000000134,0.007458571428571441,0.004630000000000134,0.00048000000000003595,0.00262999999999991,0.0015200000000001879,0.4319654427646147,0,0,BOS_DN,0,1,0,0,1.084238545375688,1.0895340117027281,1.0945,1.07666,1.07887,0,0
2023-09-07T07:00:00+0700,1.07221,1.07313,1.06857,1.06912,39483,0.0045599999999998975,0.007435714285714291,0.0045599999999998975,0.003090000000000037,0.0009199999999998099,0.0005500000000000504,0.12061403508773308,0,1,,0,0,0,0,1.0827986839113368,1.0887334622241898,1.0945,1.07666,1.07887,0,0
2023-09-08T07:00:00+0700,1.06918,1.07431,1.06917,1.06947,39377,0.005190000000000028,0.007431428571428581,0.0051400000000001445,0.00028999999999990145,0.0048400000000001775,1.0000000000065512e-05,0.058365758754855744,0,0,,0,0,0,0,1.0815292854435905,1.0879780323330452,1.0945,1.07666,1.07887,0,0
2023-09-11T07:00:00+0700,1.07097,1.07589,1.07069,1.07453,43276,0.006420000000000092,0.00719357142857145,0.0052000000000000934,0.0035600000000000076,0.0013600000000000279,0.000280000000000058,0.7384615384615378,0,0,,0,0,0,0,1.0808626868299154,1.087450658516063,1.0945,1.07666,1.07887,0,0
2023-09-12T07:00:00+0700,1.07448,1.07679,1.0705,1.07492,37314,0.006289999999999907,0.0071507142857143114,0.006289999999999907,0.00043999999999999595,0.0018699999999998163,0.003980000000000095,0.7027027027027275,1,0,,0,0,0,0,1.0802967166556379,1.0869592601428841,1.07979,1.06857,1.07453,0,0
2023-09-13T07:00:00+0700,1.07491,1.07643,1.07108,1.07243,45659,0.005349999999999966,0.007022857142857172,0.005349999999999966,0.0024800000000000377,0.0015199999999999658,0.0013499999999999623,0.25233644859812543,0,0,,0,0,0,0,1.079547505545577,1.0863894852353202,1.07979,1.06857,1.07453,0,0
2023-09-14T07:00:00+0700,1.07241,1.07517,1.06314,1.06382,48759,0.012029999999999985,0.007340714285714319,0.012029999999999985,0.008590000000000098,0.0027599999999998737,0.0006800000000000139,0.05652535328345925,0,0,BOS_DN,0,1,0,0,1.0780496478745696,1.0855044073829547,1.07979,1.06857,1.07453,0,0
2023-09-15T07:00:00+0700,1.06374,1.06874,1.06289,1.0649,41318,0.005850000000000133,0.007529285714285762,0.005850000000000133,0.0011600000000000499,0.0038400000000000656,0.0008500000000000174,0.3435897435897473,0,1,,0,0,0,0,1.0767973004579439,1.0846963914071526,1.07979,1.06857,1.07453,0,0
2023-09-18T07:00:00+0700,1.0653,1.06983,1.0653,1.06868,32755,0.004930000000000101,0.007097857142857188,0.004530000000000145,0.0033800000000001607,0.0011499999999999844,0.0,0.7461368653421749,0,0,,0,0,0,0,1.076024224223854,1.08406829762648,1.07979,1.06857,1.07453,0,1
2023-09-19T07:00:00+0700,1.06868,1.07174,1.0674,1.06743,34012,0.0043400000000000105,0.006763571428571472,0.0043400000000000105,0.0012499999999999734,0.0030599999999998406,3.0000000000196536e-05,0.006912442396358632,0,0,,0,0,0,0,1.0752057266787252,1.083415815366618,1.07679,1.06289,1.06868,0,0
2023-09-20T07:00:00+0700,1.06743,1.07363,1.06497,1.06554,41542,0.008660000000000112,0.006636428571428622,0.008660000000000112,0.0018900000000001693,0.006199999999999983,0.0005699999999999594,0.06581986143186513,1,0,,0,0,0,0,1.0742851812807512,1.0827148029992997,1.07679,1.06289,1.06868,0,0
2023-09-21T07:00:00+0700,1.06551,1.06731,1.06165,1.06537,46652,0.005659999999999998,0.006220714285714325,0.005659999999999998,0.000140000000000029,0.0018000000000000238,0.0037199999999999456,0.6572438162544075,0,0,,0,0,0,0,1.0734361163968702,1.082034614646386,1.07679,1.06289,1.06868,0,1
2023-09-22T07:00:00+0700,1.06538,1.06713,1.06144,1.06385,41326,0.005689999999999973,0.006340714285714318,0.005689999999999973,0.0015300000000000313,0.0017499999999999183,0.0024100000000000232,0.4235500878734683,0,0,,0,0,0,0,1.0725231529305015,1.0813214925033905,1.07679,1.06289,1.06868,0,1
2023-09-25T07:00:00+0700,1.06321,1.06551,1.0575,1.05881,36173,0.00800999999999985,0.006257857142857156,0.00800999999999985,0.0043999999999999595,0.0022999999999999687,0.0013099999999999223,0.1635455680399434,0,0,BOS_DN,0,1,0,0,1.0712171383656919,1.0804386888758066,1.07679,1.06289,1.06868,0,0
